Kod_stacji,Nazwa_stacji,Rok,Miesiąc,Miesięczna_suma_opadów_[mm],Status_pomiaru_SUMM,Liczba_dni_z_opadem_śniegu,Status_pomiaru_LDS,Opad_maksymalny_[mm],Status_pomiaru_MAXO,Dzień_pierwszy_wystąpienia_opadu_maksymalnego,Dzień_ostatni_wystąpienia_opadu_maksymalnego,Liczba_dni_z_pokrywą_śnieżną,Status_pomiaru_LDPS,Region
252200050,WINNICA,2010,09,65.0,,0,,15.1,,01,,0,8,PL-MZ
252200050,WINNICA,2010,10,5.8,,0,,2.0,,14,,0,8,PL-MZ
252200050,WINNICA,2010,11,144.4,,4,,29.5,,04,,0,8,PL-MZ
252200050,WINNICA,2010,12,45.5,,21,,9.2,,24,,0,8,PL-MZ
252200160,ZIELONKI,2010,01,46.1,,16,,10.4,,10,,0,8,PL-MA
252200160,ZIELONKI,2010,02,38.5,,9,,9.8,,11,,0,8,PL-MA
252200160,ZIELONKI,2010,03,27.7,,11,,12.6,,14,,0,8,PL-MA
252200160,ZIELONKI,2010,04,32.8,,1,,10.9,,02,,0,8,PL-MA
252200160,ZIELONKI,2010,05,141.0,,0,,36.6,,30,,0,8,PL-MA
252200160,ZIELONKI,2010,06,58.9,,0,,19.7,,02,,0,8,PL-MA
252200160,ZIELONKI,2010,07,118.7,,0,,30.5,,06,,0,8,PL-MA
252200160,ZIELONKI,2010,08,95.3,,0,,28.7,,31,,0,8,PL-MA
252200160,ZIELONKI,2010,09,89.6,,0,,32.0,,01,,0,8,PL-MA
252200160,ZIELONKI,2010,10,4.2,,0,,1.8,,21,,0,8,PL-MA
252200160,ZIELONKI,2010,11,134.1,,5,,19.9,,13,,0,8,PL-MA
252200160,ZIELONKI,2010,12,53.2,,23,,7.5,,11,,0,8,PL-MA
252210110,LASKI,2010,01,45.8,,13,,12.0,,10,,0,8,PL-DS
252210110,LASKI,2010,02,44.2,,8,,9.8,,14,,0,8,PL-DS
252210110,LASKI,2010,03,22.5,,7,,4.4,,21,,0,8,PL-DS
252210110,LASKI,2010,04,18.9,,0,,6.0,,30,,0,8,PL-DS
252210110,LASKI,2010,05,130.6,,0,,26.2,,16,,0,8,PL-DS
252210110,LASKI,2010,06,64.5,,0,,19.5,,02,,0,8,PL-DS
252210110,LASKI,2010,07,71.2,,0,,16.5,,06,,0,8,PL-DS
252210110,LASKI,2010,08,91.6,,0,,32.1,,31,,0,8,PL-DS
252210110,LASKI,2010,09,97.2,,0,,22.9,,01,,0,8,PL-DS
252210110,LASKI,2010,10,6.4,,0,,3.0,,19,,0,8,PL-DS
252210110,LASKI,2010,11,128.5,,5,,37.0,,04,,0,8,PL-DS
252210110,LASKI,2010,12,47.8,,18,,7.5,,29,,0,8,PL-DS
253190090,DZIARNY,2010,01,33.4,,13,,8.4,,27,,0,8,PL-WN
253190090,DZIARNY,2010,02,26.6,,6,,7.9,,19,,0,8,PL-WN
253190090,DZIARNY,2010,03,53.9,,12,,15.2,,27,,0,8,PL-WN
253190090,DZIARNY,2010,04,17.2,,0,,4.6,,27,,0,8,PL-WN
253190090,DZIARNY,2010,05,135.4,,0,,19.1,,14,,0,8,PL-WN
253190090,DZIARNY,2010,06,52.6,,0,,11.6,,18,,0,8,PL-WN
253190090,DZIARNY,2010,07,81.7,,0,,16.7,,23,,0,8,PL-WN
253190090,DZIARNY,2010,08,127.0,,0,,33.4,,22,,0,8,PL-WN
253190090,DZIARNY,2010,09,62.5,,0,,9.6,,02,,0,8,PL-WN
253190090,DZIARNY,2010,10,14.2,,0,,8.3,,21,,0,8,PL-WN
253190090,DZIARNY,2010,11,103.9,,5,,17.4,,04,,0,8,PL-WN
253190090,DZIARNY,2010,12,71.0,,19,,16.8,,11,,0,8,PL-WN
253190170,KOSTKOWO,2010,01,30.3,,14,,6.7,,28,,0,8,PL-PM
253190170,KOSTKOWO,2010,02,23.6,,7,,6.5,,19,,0,8,PL-PM
253190170,KOSTKOWO,2010,03,39.7,,10,,9.3,,27,,0,8,PL-PM
253190170,KOSTKOWO,2010,04,12.8,,0,,4.6,,26,,0,8,PL-PM
253190170,KOSTKOWO,2010,05,112.6,,0,,22.3,,30,,0,8,PL-PM
253190170,KOSTKOWO,2010,06,100.9,,0,,29.2,,18,,0,8,PL-PM
253190170,KOSTKOWO,2010,07,124.9,,0,,26.1,,28,,0,8,PL-PM
253190170,KOSTKOWO,2010,08,142.4,,0,,45.6,,07,,0,8,PL-PM
253190170,KOSTKOWO,2010,09,50.5,,0,,7.7,,16,,0,8,PL-PM
253190170,KOSTKOWO,2010,10,13.6,,0,,6.4,,21,,0,8,PL-PM
253190170,KOSTKOWO,2010,11,118.7,,5,,24.3,,04,,0,8,PL-PM
253190170,KOSTKOWO,2010,12,59.3,,17,,12.0,,11,,0,8,PL-PM
253210010,SIEDLISKA,2010,01,17.7,,12,,3.6,,28,,0,8,PL-PD
253210010,SIEDLISKA,2010,02,23.1,,7,,7.3,,19,,0,8,PL-PD
253210010,SIEDLISKA,2010,03,30.9,,9,,5.9,,15,,0,8,PL-PD
253210010,SIEDLISKA,2010,04,24.2,,2,,8.3,,27,,0,8,PL-PD
253210010,SIEDLISKA,2010,05,128.1,,0,,29.9,,17,,0,8,PL-PD
253210010,SIEDLISKA,2010,06,141.5,,0,,40.2,,03,,0,8,PL-PD
253210010,SIEDLISKA,2010,07,66.1,,0,,25.9,,23,,0,8,PL-PD
253210010,SIEDLISKA,2010,08,124.8,,0,,36.4,,27,,0,8,PL-PD
253210010,SIEDLISKA,2010,09,51.6,,0,,10.6,,29,,0,8,PL-PD
253210010,SIEDLISKA,2010,10,15.7,,1,,9.4,,21,,0,8,PL-PD
253210010,SIEDLISKA,2010,11,61.1,,3,,11.8,,10,,0,8,PL-PD
253210010,SIEDLISKA,2010,12,57.8,,14,,11.9,,08,,0,8,PL-PD
